,CID,SID,target
1163,56854334,333046398,1
1164,3871523,333392542,0
1165,3385644,333417189,0
1166,4149793,321945160,1
1167,3228748,333207358,0
1168,896270,333132593,0
1169,49678122,333491940,0
1170,1454456,333209087,0
1171,1272684,333411969,0
1172,135549700,332952886,1
1173,3193864,333220312,0
1174,2275292,333109774,0
1175,9609409,332917268,0
1176,4558936,333452807,0
1177,1250238,333172616,0
1178,2271741,333119702,1
1179,2224219,333166412,0
1180,5068350,333439043,0
1181,23723847,333050407,0
1182,1277246,333325681,0
1183,135802513,332945474,0
1184,2921773,333407462,0
1185,3635325,333454146,0
1186,683333,333280179,0
1187,3120830,333291569,0
1188,6510834,333188964,0
1189,4189614,332900082,0
1190,16801448,332893075,0
1191,2983546,333178626,0
1192,731956,333141407,1
1193,3820641,333296098,0
1194,5431322,332985577,0
1195,126465285,333070497,0
1196,126459942,333040295,0
1197,654540,333406239,0
1198,2395639,332914473,1
1199,977224,333150892,1
1200,681250,333381900,0
1201,135719731,333229067,1
1202,2923884,333127235,0
1203,2273293,333108415,0
1204,7199945,332892216,0
1205,5014638,332928079,0
1206,2724385,321946689,0
1207,535369,333391231,0
1208,126466495,333109758,0
1209,117075231,310284033,0
1210,3625814,333446571,0
1211,1354352,333108128,0
1212,658205,333396851,0
1213,5296263,332961561,1
1214,4577091,333420675,0
1215,126471893,333255345,0
1216,616388,332995373,0
1217,23601977,332974336,0
1218,3112694,333340635,0
1219,1350235,333286138,0
1220,3469121,332887331,0
1221,2920989,333375615,0
1222,18559367,332887702,1
1223,29151531,333068365,0
1224,2815691,332877538,0
1225,695009,333323595,0
1226,4044807,332965468,0
1227,118760519,333184933,0
1228,799684,333123940,1
1229,648351,333197172,0
1230,16853752,333478993,0
1231,5222681,333445201,0
1232,4604253,332957590,0
1233,135472412,333076008,0
1234,22422620,332998859,0
1235,4181506,333445671,0
1236,2988536,333180743,0
1237,44753382,333231742,0
1238,126469267,333249581,0
1239,983648,333272640,0
1240,126474946,333258506,0
1241,49670589,333490852,1
1242,42566349,333051753,1
1243,5071015,333436143,0
1244,2147448,332888232,0
1245,2318753,332902342,0
1246,967781,332962177,0
1247,16189406,333024233,0
1248,2790503,333352234,0
1249,26323184,333054582,0
1250,46503877,333420853,1
1251,4090966,354331571,1
1252,4177619,332879380,0
1253,135470687,333359958,0
1254,2888099,333325219,0
1255,3586858,333441034,0
1256,16002392,332998492,0
1257,3935593,333411237,0
1258,9566222,332877456,0
1259,1502353,332993042,0
1260,70768465,333056580,1
1261,706654,333382365,0
1262,28464274,333119760,0
1263,2876256,333101374,1
1264,16667912,333210895,1
1265,2216787,333160237,0
1266,117088509,310297328,0
1267,4402929,333415955,0
1268,1243269,333168309,0
1269,43817476,333230448,0
1270,22427963,333000288,0
1271,46503307,333419656,1
1272,2163895,333091426,0
1273,22422854,332998915,0
1274,685469,333397655,0
1275,18573614,332896645,0
1276,20866833,333026026,0
1277,896051,333132418,0
1278,2817142,332877083,0
1279,3212515,333221851,0
1280,1364472,333311046,0
1281,16667962,333246808,0
1282,46257235,332887241,0
1283,135411471,333096687,0
1284,2211443,333157128,0
1285,45504045,333490584,0
1286,5030993,333432463,0
1287,126474851,333254397,0
1288,1731660,333271170,0
1289,2347069,332906741,0
1290,135530979,333008123,0
1291,22334511,332996450,0
1292,867893,333094462,0
1293,742074,333301274,1
1294,2148508,332888905,0
1295,18568867,321947455,0
1296,1520541,332996809,1
1297,20864297,332971413,0
1298,22431855,333002270,1
1299,3108507,333391820,0
1300,792581,333359312,0
1301,1253633,333174917,0
1302,20890268,333015895,0
1303,3761014,333186568,1
1304,43812902,333212152,0
1305,16815088,333013343,0
1306,5129984,333465787,0
1307,45211898,333071858,0
1308,3209291,333218226,0
1309,3143447,333240717,0
1310,2913600,333359795,0
1311,789951,333233944,0
1312,28359537,333053669,0
1313,740917,333291526,0
1314,1932505,333110280,0
1315,2843678,333264353,1
1316,2237730,333177546,0
1317,16676081,333213035,0
1318,2238676,333178812,0
1319,2993961,333183387,0
1320,4293760,333457909,1
1321,6870866,332951073,1
1322,1818471,333137797,1
1323,5105241,333430300,0
1324,4167998,333434868,0
1325,759439,333263557,0
1326,348694,333264383,0
1327,2219795,333163236,0
1328,1562198,333338953,0
1329,2270566,333107692,1
1330,9656298,332906415,0
1331,6887258,333196639,0
1332,4784606,332941861,0
1333,4220719,332965288,1
1334,1301824,333161005,1
1335,30859839,333488477,0
1336,135544493,333480711,1
1337,18574042,332896776,0
1338,854966,333123206,0
1339,5501416,332986305,1
1340,16189258,333203079,0
1341,117091597,310300581,0
1342,46503183,333417811,0
1343,1115174,333300212,0
1344,3241218,333380871,1
1345,4324389,332982013,1
1346,3373269,333442243,0
1347,2209389,333155953,0
1348,5924185,333370073,0
1349,3459428,333438310,0
1350,7244642,332895811,0
1351,20858691,332971840,1
1352,4336282,333031103,0
1353,4876726,332933433,0
1354,4794949,332944320,0
1355,2681383,332947045,0
1356,16890578,333486391,0
1357,46498506,333333488,1
1358,3498086,332965096,0
1359,4793433,332944664,0
1360,126473448,333257826,0
1361,16802373,333477690,0
1362,16020950,333038014,0
1363,776834,333304353,0
1364,24761358,333313165,0
1365,20901384,333037571,0
1366,5005020,333437294,0
1367,2946791,333147367,0
1368,5910907,332958845,0
1369,3605624,321943831,0
1370,2961819,333160249,0
1371,16759641,333494264,1
1372,1350790,333101063,1
1373,2192007,333141109,0
1374,2862811,333095926,0
1375,6615497,333342550,0
1376,1303798,333147209,1
1377,6516071,332923149,0
1378,3219348,333218484,0
1379,1478177,333185597,1
1380,4779,332949598,0
1381,6623407,332974292,1
1382,1151847,333357039,0
1383,2597839,332943247,0
1384,2935290,333136187,0
1385,56859328,333057200,0
1386,5937317,333315069,0
1387,2869945,333401283,0
1388,20860290,333007401,0
1389,2924020,333127282,0
1390,763058,333268329,0
1391,2787717,333279059,0
1392,2977108,333174780,0
1393,2855377,333292367,0
1394,2959787,333158122,0
1395,4301413,332982670,0
1396,46500335,332960922,0
1397,776014,333298933,0
1398,3172404,333209466,0
1399,126470712,333252324,0
1400,117073824,310282736,0
1401,135527609,333292965,0
1402,117083434,310291899,0
1403,15994562,333330871,0
1404,5333781,333087305,0
1405,4646117,333425453,0
1406,899466,333133606,1
1407,3112940,333303755,0
1408,847165,333193057,0
1409,6889373,332958182,0
1410,117093365,310302455,1
1411,4413721,333444434,0
1412,935258,333167214,1
1413,43812175,333230469,0
1414,2983541,333179007,0
1415,5108838,332883784,0
1416,2969220,333167513,1
1417,2366765,332908602,0
1418,22511305,333032502,0
1419,3218506,333206392,0
1420,3186608,333215384,0
1421,796597,333083595,0
1422,43816946,333230598,0
1423,1127074,333274138,0
1424,24733139,333261075,1
1425,95797910,333213135,1
1426,5728601,333104448,0
1427,3156429,333241756,0
1428,126479529,333456588,0
1429,2960052,333159710,0
1430,1104080,333303285,0
1431,3114429,332992151,0
1432,780750,333325135,0
1433,42111700,333486862,0
1434,7313613,332951198,0
1435,4379268,333421364,0
1436,5013073,332958447,0
1437,1363234,333103880,0
1438,95808017,333248209,0
1439,868836,333095363,0
1440,126464111,333064696,0
1441,1022456,333341850,0
1442,3266303,333446153,0
1443,764772,333318625,0
1444,16669671,333227706,0
1445,6487991,333231536,0
1446,117092691,310301731,1
1447,119103708,333440536,0
1448,15987651,333424440,0
1449,2218571,333161552,1
1450,15992286,332998796,0
1451,20905578,333020413,0
1452,126477296,333356719,0
1453,718371,333171497,1
1454,6737460,333267518,0
1455,5333613,333087557,0
1456,958906,333240477,0
1457,4900663,333010809,0
1458,2834473,333272246,0
1459,46499764,332958221,1
1460,16240032,332908907,0
1461,1337124,333112973,0
1462,5347615,333105002,1
1463,2642313,332907401,0
1464,752940,332991098,0
1465,126470361,333252746,0
1466,1933380,333348716,0
1467,91522,333380355,0
1468,17367119,333335555,1
1469,764512,333292243,0
1470,3228824,333209035,0
1471,16033444,333429412,0
1472,2864823,333299765,0
1473,2532316,332933247,0
1474,2311475,332899158,1
1475,2985281,333179782,0
1476,3302326,332902466,0
1477,1101738,333271908,1
1478,28739365,333043274,0
1479,1044959,333412186,0
1480,45559859,333490766,0
1481,2921319,333379529,1
1482,4089895,333348115,0
1483,2954171,333397292,0
1484,3612033,333415923,0
1485,136962296,310287028,1
1486,3219950,333223477,0
1487,4367393,333315206,0
1488,2355954,332905290,1
1489,2943922,333145073,1
1490,1915036,333337303,0
1491,5365226,333399167,0
1492,739003,333341101,0
1493,2146539,333476388,0
1494,2218928,333162560,1
1495,2893588,333336221,0
1496,5216888,333394863,0
1497,5056776,332980456,0
1498,4459729,333277027,0
1499,1238577,333393827,0
1500,771778,333282014,0
1501,42592707,333045400,1
1502,6622538,332950883,0
1503,2063293,332924432,0
1504,24732556,333261496,0
1505,5730076,333110361,1
1506,7197613,332891283,0
1507,5852612,333023953,0
1508,126472694,333255565,0
1509,2870467,333264283,0
1510,2451026,332937633,0
1511,16675044,333247642,0
1512,4644974,332886012,0
1513,1315734,333371739,0
1514,46368535,332979116,1
1515,7113475,332882661,0
1516,5194761,332986989,1
1517,3888915,333288933,0
1518,126457079,332969655,0
1519,3224975,333206994,0
1520,16803151,333479900,0
1521,5239386,333268032,0
1522,1252866,333166583,0
1523,9586766,333353890,0
1524,4519513,333439854,0
1525,3392688,333336795,0
1526,4264057,332988675,1
1527,43816698,333230759,0
1528,6415651,333378496,0
1529,135477977,333191267,0
1530,3116297,333202849,0
1531,5280581,354331645,0
1532,126466691,333128443,0
1533,4610026,333381993,0
1534,3245880,332990735,0
1535,801542,333125645,0
1536,6436265,333495117,0
1537,757572,333456864,0
1538,9598857,332984564,0
1539,4307142,333471323,0
1540,1369505,333308750,1
1541,45175056,333062485,0
1542,4095825,333460662,0
1543,16937997,333477610,0
1544,6624087,333019512,0
1545,45178308,333063900,0
1546,5349874,333109433,0
1547,45502961,333489923,0
1548,58857607,333259018,0
1549,1301187,333160781,1
1550,2837533,333266099,0
1551,1378528,333464628,0
1552,2916460,333400989,1
1553,2202430,333151443,0
1554,135403104,333339945,1
1555,2840412,333323979,1
1556,20891740,333026740,0
1557,2859897,333285197,0
1558,1487777,333185709,0
1559,680638,333262278,0
1560,5139592,333414517,0
1561,4303279,332965856,0
1562,3336319,333022698,1
1563,117091706,310300695,0
1564,17088303,332962763,1
1565,4661814,333024927,0
1566,710953,333327599,0
1567,20851701,333003600,0
1568,7150976,332892208,0
1569,2192045,333141793,0
1570,2984887,333179175,0
1571,4638824,332993353,0
1572,117090029,310298937,1
1573,5735916,333128401,1
1574,2453213,332921943,0
1575,45180436,333064264,0
1576,80769155,310294024,0
1577,1106553,333271914,0
1578,765362,333470245,0
1579,90483578,333357643,0
1580,16677352,333252056,0
1581,135641897,332987746,0
1582,15995729,332999775,0
1583,54684686,333464372,0
1584,117075612,310284313,0
1585,686288,333329976,0
1586,136761483,333246164,0
1587,5766219,333233324,1
1588,7297011,333427148,0
1589,4307245,333265460,0
1590,2885806,333330751,1
1591,1918560,333301679,0
1592,645645,321944129,0
1593,4878913,332935281,0
1594,4431812,333414737,0
1595,117090613,310299544,0
1596,126477249,333356756,0
1597,4398974,332903473,0
1598,9566989,333094286,0
1599,20865962,333009212,0
1600,117092729,310301771,1
1601,3315398,333458536,0
1602,874460,333106587,1
1603,3305606,333269224,0
1604,45175902,333042729,0
1605,6273611,332960491,0
1606,45246853,333058692,0
1607,5332154,333273747,0
1608,3127811,333304899,0
1609,45225254,333053882,0
1610,135464597,333190934,0
1611,5741622,333175135,0
1612,23736025,333464461,1
1613,2865958,333096795,0
1614,43812629,333232647,0
1615,2946992,333147142,0
1616,2492673,332932811,0
1617,45073437,321945860,0
1618,1676,321942405,0
1619,2903687,333115181,0
1620,5332864,333083352,0
1621,16189459,333039197,0
1622,1232077,333372383,0
1623,1049516,333286776,0
1624,3138636,333245514,0
1625,6893644,333077792,0
1626,2243652,333179253,0
1627,3650845,333454292,0
1628,738273,333333012,0
1629,43814259,333231631,0
1630,45194149,333067460,1
1631,3655852,333453703,1
1632,135627988,333311867,0
1633,117082219,310290595,0
1634,3169634,333205158,1
1635,135454341,333084465,1
1636,746715,333367124,0
1637,20863016,333008908,0
1638,2915034,333121930,0
1639,1450058,333226377,0
1640,22520234,333026365,0
1641,2942705,333143833,0
1642,721329,333278604,0
1643,1742051,333317915,0
1644,1378981,333076344,1
1645,4517748,333433994,0
1646,3138173,333237961,0
1647,5083293,333364899,0
1648,264981,333368997,0
1649,28299266,333052148,0
1650,1272701,333411739,0
1651,46499068,333358079,0
1652,135449349,333361501,0
1653,13262,333348309,0
1654,1247619,333170264,0
1655,16192255,333054094,0
1656,5340070,333307173,0
1657,16239847,332908908,0
1658,4212390,333185635,0
1659,2936498,333137653,0
1660,6616609,333448475,1
1661,2978527,333175591,0
1662,1090987,333241931,0
1663,3420462,333437842,0
1664,3109570,333246009,0
1665,56855863,333050404,0
1666,23581807,46386842,0
1667,2770452,333320197,0
1668,126474417,333254375,1
1669,2296793,333126542,1
1670,135472871,333185654,0
1671,126458137,333003175,0
1672,4338627,333359693,0
1673,2864895,333305410,0
1674,646502,333203630,0
1675,220267,333279643,0
1676,2932464,333269810,0
1677,51408987,333010365,0
1678,1249596,333171426,0
1679,7285078,333313973,0
1680,4249404,333471512,0
1681,126461829,333056145,0
1682,4144039,333023661,0
1683,2934474,333136114,0
1684,2950164,333149784,0
1685,4858388,332948549,0
1686,6273042,333289757,0
1687,45192369,333045262,1
1688,739033,333341192,0
1689,117081951,310290307,1
1690,126468999,333247112,0
1691,2959270,333158181,0
1692,42477328,333479001,1
1693,3534236,332980531,0
1694,2905400,333354211,0
1695,1239025,333398331,0
1696,5292662,333413930,0
1697,126477403,333355552,0
1698,2894056,333111053,1
1699,117073027,310282177,0
1700,3155060,333199809,1
1701,16191941,333056258,0
1702,45168423,333060687,0
1703,599521,333407970,0
1704,3868482,333365094,0
1705,3154068,333196177,0
1706,4220192,333427908,0
1707,239966,333295696,0
1708,9548369,333493299,1
1709,1179255,333475535,0
1710,4216541,332904871,1
1711,117083289,310291744,0
1712,3342216,332963939,1
1713,3883922,333415217,0
1714,2377822,332909095,0
1715,1537482,332879051,0
1716,43813702,333212446,1
1717,1451656,333219153,0
1718,3967419,332930229,0
1719,2237140,333177130,0
1720,7597001,333480994,0
1721,4330804,332939464,0
1722,2932275,333134202,0
1723,135796988,332954739,0
1724,5032481,332943022,0
1725,3119343,333197930,0
1726,1371250,333322493,0
1727,1487726,333184604,0
1728,3388948,333377802,0
1729,23962149,333450752,1
1730,3526071,333453357,1
1731,52955,332952718,0
1732,4016709,333268610,0
1733,2379815,332917406,0
1734,2947712,333147076,0
1735,5292538,333338826,0
1736,604519,46386925,1
1737,4094939,333449491,0
1738,1087494,333367497,0
1739,135479751,333390229,0
1740,17407137,333013803,0
1741,20864286,333008251,0
1742,46503986,333421137,0
1743,16195265,333201221,0
1744,765349,333266923,0
1745,126474648,333257486,0
1746,3114124,333313744,0
1747,3590969,333391206,0
1748,46276319,333037461,1
1749,844991,333135413,0
1750,892189,333142818,1
1751,6142670,333471937,0
1752,5062169,333024693,0
1753,23847586,333383296,0
